Chapter,Verse,King Fahd,Kemenag,Google Translator,Fahd - Google,Kemenag - Google,Fahd - Kemenag
9,60,"Sesungguhnya zakat-zakat itu, hanyalah untuk orang-orang fakir, orang-orang miskin, pengurus-pengurus zakat, para mualaf yang dibujuk hatinya, untuk (memerdekakan) budak, orang-orang yang berutang, untuk jalan Allah, dan orang-orang yang sedang dalam perjalanan, sebagai suatu ketetapan yang diwajibkan Allah; dan Allah Maha Mengetahui lagi Maha Bijaksana.","Sesungguhnya zakat itu hanyalah untuk orang-orang fakir, orang miskin, amil zakat, orang yang dilunakkan hatinya (mualaf), untuk (memerdekakan) hamba sahaya, untuk (membebaskan) orang yang berhutang, untuk jalan Allah dan untuk orang yang sedang dalam perjalanan, sebagai kewajiban dari Allah. Allah Maha Mengetahui, Mahabijaksana.","۞ Yang jujur ​​adalah untuk orang miskin, orang yang adalah orang yang menderita dengan itu dan afiliasi, dan tanggung jawab mereka, dan orang yang adalah budak, dan budak, dan budak Tuhan dan putra dari yang agung ۖ adalah kepuasan Tuhan ۗ dan Tuhan adalah pengetahuan yang bijak",0.5104494,0.51698947,0.8158917
9,61,"Di antara mereka (orang-orang munafik) ada yang menyakiti nabi dan mengatakan, ""Nabi mempercayai semua apa yang didengarnya"".  Katakanlah, ""Ia mempercayai semua yang baik bagi kamu, ia beriman kepada Allah, mempercayai orang-orang mukmin, dan menjadi rahmat bagi orang-orang yang beriman di antara kamu"".  Dan orang-orang yang menyakiti Rasulullah itu, bagi mereka azab yang pedih.","Dan di antara mereka (orang munafik) ada orang-orang yang menyakiti hati Nabi (Muhammad) dan mengatakan, ""Nabi mempercayai semua apa yang didengarnya."" Katakanlah, ""Dia mempercayai semua yang baik bagi kamu, dia beriman kepada Allah, mempercayai orang-orang mukmin, dan menjadi rahmat bagi orang-orang yang beriman di antara kamu."" Dan orang-orang yang menyakiti Rasulullah akan mendapat azab yang pedih.",Dan di antara mereka adalah mereka yang menyakiti Nabi dan mengatakan bahwa itu adalah telinga ۚ Katakan: telinga itu bagus. Dari Anda ۚ dan mereka yang menyakiti utusan Tuhan memiliki siksaan yang menyakitkan,0.6071582,0.605196,0.95897686
9,62,"Mereka bersumpah kepada kamu dengan (nama) Allah untuk mencari keridaanmu, padahal Allah dan rasul-Nya itulah yang lebih patut mereka cari keridaannya jika mereka adalah orang-orang yang mukmin.","Mereka bersumpah kepadamu dengan (nama) Allah untuk menyenangkan kamu, padahal Allah dan Rasul-Nya lebih pantas mereka cari keridaan-Nya jika mereka orang mukmin.","Mereka diselesaikan oleh Tuhan agar Anda senang dengan Anda, Tuhan dan utusan -Nya",0.50777113,0.5983137,0.90404296
9,63,"Tidaklah mereka (orang-orang munafik itu) mengetahui bahwasanya barang siapa menentang Allah dan rasul-Nya, maka sesungguhnya neraka jahanamlah baginya, dia kekal di dalamnya.  Itu adalah kehinaan yang besar.","Tidakkah mereka (orang munafik) mengetahui bahwa barang siapa menentang Allah dan Rasul-Nya, maka sesungguhnya neraka Jahanamlah bagiannya, dia kekal di dalamnya. Itulah kehinaan yang besar.","Apakah Anda tidak tahu bahwa dialah yang mendefinisikan Tuhan dan utusan -Nya, karena ia memiliki api neraka di dalamnya.",0.42900956,0.39263135,0.954171
9,64,"Orang-orang yang munafik itu takut akan diturunkan terhadap mereka sesuatu surah yang menerangkan apa yang tersembunyi dalam hati mereka.  Katakanlah kepada mereka, ""Teruskanlah ejekan-ejekanmu (terhadap Allah dan rasul-Nya)"".  Sesungguhnya Allah akan menyatakan apa yang kamu takuti itu.","Orang-orang munafik itu takut jika diturunkan suatu surah yang menerangkan apa yang tersembunyi di dalam hati mereka. Katakanlah (kepada mereka), ""Teruskanlah berolok-olok (terhadap Allah dan Rasul-Nya)."" Sesungguhnya Allah akan mengungkapkan apa yang kamu takuti itu.",Peringatan peringatan untuk diungkapkan kepada mereka sebuah surah yang memprediksi mereka dengan apa yang ada di hati mereka ۚ katakan: ٱ ۟ ۟ ۟ ۟ ۟ ۟,0.6171118,0.6369736,0.9079963
9,65,"Dan jika kamu tanyakan kepada mereka (tentang apa yang mereka lakukan itu), tentulah mereka akan manjawab, ""Sesungguhnya kami hanyalah bersenda gurau dan bermain-main saja"".  Katakanlah, ""Apakah dengan Allah, ayat-ayat-Nya dan rasul-Nya kamu selalu berolok-olok?""","Dan jika kamu tanyakan kepada mereka, niscaya mereka akan menjawab, ""Sesungguhnya kami hanya bersenda gurau dan bermain-main saja."" Katakanlah, ""Mengapa kepada Allah, dan ayat-ayat-Nya serta Rasul-Nya kamu selalu berolok-olok?""","Dan jika Anda meminta mereka untuk mengatakan bahwa kami akan kembali dan kami berada di jalan Tuhan, katakanlah Tuhan, Bapa -Nya, dan Utusan -Nya, Anda diejek",0.34492716,0.36575434,0.9280703
9,66,"Tidak usah kamu meminta maaf, karena kamu kafir sesudah beriman.  Jika Kami memaafkan segolongan dari kamu (lantaran mereka bertobat), niscaya Kami akan mengazab golongan (yang lain) disebabkan mereka adalah orang-orang yang selalu berbuat dosa.","Tidak perlu kamu meminta maaf, karena kamu telah kafir setelah beriman. Jika Kami memaafkan sebagian dari kamu (karena telah tobat), niscaya Kami akan mengazab golongan (yang lain) karena sesungguhnya mereka adalah orang-orang yang (selalu) berbuat dosa.","Tidak bisa tidak percaya setelah Anda ۚ jika kami enggan bosan dengan Anda, kami akan disiksa",0.36987895,0.3576104,0.95620847
9,67,"Orang-orang munafik laki-laki dan perempuan, sebagian dengan sebagian yang lain adalah sama, mereka menyuruh membuat yang mungkar dan melarang berbuat yang makruf dan mereka menggenggamkan tangannya.  Mereka telah lupa kepada Allah, maka Allah melupakan mereka.  Sesungguhnya orang-orang munafik itulah orang-orang yang fasik.","Orang-orang munafik laki-laki dan perempuan, satu dengan yang lain adalah (sama), mereka menyuruh (berbuat) yang mungkar dan mencegah (perbuatan) yang makruf dan mereka menggenggamkan tangannya (kikir). Mereka telah melupakan kepada Allah, maka Allah melupakan mereka (pula). Sesungguhnya orang-orang munafik itulah orang-orang yang fasik.","Orang yang sukses dan orang yang terpisah dari salah satu dari mereka. Kami melupakan mereka, bagi mereka yang sukses adalah orang -orang.",0.214855,0.24207401,0.97817266
9,68,"Allah mengancam orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan Neraka Jahanam, mereka kekal di dalamnya.  Cukuplah neraka itu bagi mereka; dan Allah melaknati mereka; dan bagi mereka azab yang kekal,","Allah menjanjikan (mengancam) orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan neraka Jahanam. Mereka kekal di dalamnya. Cukuplah (neraka) itu bagi mereka. Allah melaknat mereka; dan mereka mendapat azab yang kekal,","Dan janji Tuhan, Munafi, Munafi, dan penebusan, api neraka, kebaikan dua orang di dalamnya ۚ Dia adalah haknya. Penduduk",0.5945822,0.62244165,0.8985266
9,69,"(keadaan kamu, hai orang-orang munafik dan musyrikin) adalah seperti keadaan orang-orang sebelum kamu, mereka lebih kuat daripada kamu, dan lebih banyak harta benda dan anak-anaknya daripada kamu.  Maka mereka telah menikmati bagian mereka, dan kamu telah menikmati bagianmu sebagaimana orang-orang yang sebelummu menikmati bagiannya, dan kamu mempercakapkan (hal yang batil) sebagaimana mereka mempercakapkannya.  Mereka itu, amalannya menjadi sia-sia di dunia dan di akhirat; dan mereka itulah orang-orang yang merugi.","(keadaan kamu kaum munafik dan musyrikin) seperti orang-orang sebelum kamu, mereka lebih kuat daripada kamu, dan lebih banyak harta dan anak-anaknya. Maka mereka telah menikmati bagiannya, dan kamu telah menikmati bagianmu sebagaimana orang-orang yang sebelummu menikmati bagiannya, dan kamu mempercakapkan (hal-hal yang batil) sebagaimana mereka mempercakapkannya. Mereka itu sia-sia amalnya di dunia dan di akhirat. Mereka itulah orang-orang yang rugi.","Seperti yang ada di hadapan Anda, mereka adalah yang paling kuat dari Anda, yang paling kuat dan lebih penting yang Anda nikmati di hadapan Anda, dengan ciptaan mereka, dan Anda seperti mereka yang melewati ۟ ۚ atau untuk Anda, Anda telah terikat dengan mereka. Dan itu adalah orang -orangnya",0.5485675,0.52690643,0.859998
9,70,"Belumkah datang kepada mereka berita penting tentang orang-orang yang sebelum mereka, (yaitu) kaum Nūḥ, ʻĀd, Ṡamūd, kaum Ibrāhīm, penduduk Madyan dan (penduduk) negeri-negeri yang telah musnah? Telah datang kepada mereka rasul-rasul dengan membawa keterangan yang nyata; maka Allah tidaklah sekali-kali menganiaya mereka, akan tetapi merekalah yang menganiaya diri mereka sendiri.","Apakah tidak sampai kepada mereka berita (tentang) orang-orang yang sebelum mereka, (yaitu) kaum Nuh, 'Ād, Samud, kaum Ibrahim, penduduk Madyan, dan (penduduk) negeri-negeri yang telah musnah? Telah datang kepada mereka Rasul-rasul dengan membawa bukti-bukti yang nyata; Allah tidak menzalimi mereka, tetapi merekalah yang menzalimi diri mereka sendiri.","Apakah berita tentang mereka yang ada di hadapan mereka datang kepada orang -orang Nuh, orang -orang dari tidak, dan orang -orang dari orang -orang, dan orang -orang Abraham, dan saya akan benar. Utusan mereka dengan bukti Tuhan?",0.67962974,0.8009345,0.8546554
9,71,"Dan orang-orang yang beriman, lelaki dan perempuan, sebagian mereka (adalah) menjadi penolong bagi sebagian yang lain.  Mereka menyuruh (mengerjakan) yang makruf, mencegah dari yang mungkar, mendirikan salat, menunaikan zakat, dan mereka taat pada Allah dan rasul-Nya.  Mereka itu akan diberi rahmat oleh Allah; sesungguhnya Allah Maha Perkasa lagi Maha Bijaksana.","Dan orang-orang yang beriman, laki-laki dan perempuan, sebagian mereka menjadi penolong bagi sebagian yang lain. Mereka menyuruh (berbuat) yang makruf, dan mencegah dari yang mungkar, melaksanakan salat, menunaikan zakat, dan taat kepada Allah dan Rasul-Nya. Mereka akan diberi rahmat oleh Allah. Sungguh, Allah Mahaperkasa, Mahabijaksana.","Dan orang -orang percaya dan orang -orang percaya, beberapa dari mereka adalah yang pertama dari mereka ۚ Mereka diperintahkan oleh orang Zakat yang dikenal dan mematuhi Tuhan dan utusannya ۚ atau mereka yang akan memiliki belas kasihan pada mereka",0.5825742,0.56365025,0.9777705
9,72,"Allah menjanjikan kepada orang-orang mukmin lelaki dan perempuan, (akan mendapat) surga yang di bawahnya mengalir sungai-sungai, kekal mereka di dalamnya, dan (mendapat) tempat-tempat yang bagus di surga ʻAdn.  Dan keridaan Allah adalah lebih besar; itu adalah keberuntungan yang besar.","Allah menjanjikan kepada orang-orang mukmin laki-laki dan perempuan, (akan mendapat) surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya, dan (mendapat) tempat yang baik di surga 'Adn. Dan keridaan Allah lebih besar. Itulah kemenangan yang agung.","Dan janji orang percaya dan orang percaya, surga yang mengalir dari bawahnya dan mereka yang lebih dari Tuhan lebih besar",0.6647339,0.66741455,0.94893503
9,73,"Hai Nabi, berjihadlah (melawan) orang-orang kafir dan orang-orang munafik itu, dan bersikap keraslah terhadap mereka.  Tempat mereka ialah jahanam.  Dan itu adalah tempat kembali yang seburuk-buruknya.","Wahai Nabi! Berjihadlah (melawan) orang-orang kafir dan orang-orang munafik, dan bersikap keraslah terhadap mereka. Tempat mereka adalah neraka Jahanam. Dan itulah seburuk-buruk tempat kembali.","Oh, nabi, ketidakpercayaan, mereka berdua, dan orang -orang dari mereka.",0.4255097,0.3932684,0.9307058
9,74,"Mereka (orang-orang munafik itu) bersumpah dengan (nama) Allah bahwa mereka tidak mengatakan (sesuatu yang menyakitimu).  Sesungguhnya mereka telah mengucapkan perkataan kekafiran, dan telah menjadi kafir sesudah Islam, dan mengingini apa yang mereka tidak dapat mencapainya, dan mereka tidak mencela (Allah dan rasul-Nya), kecuali karena Allah dan rasul-Nya telah melimpahkan karunia-Nya kepada mereka.  Maka jika mereka bertobat, itu adalah lebih baik bagi mereka, dan jika mereka berpaling, niscaya Allah akan mengazab mereka dengan azab yang pedih di dunia dan akhirat; dan mereka sekali-kali tidak mempunyai pelindung dan tidak (pula) penolong di muka bumi.","Mereka (orang munafik) bersumpah dengan (nama) Allah, bahwa mereka tidak mengatakan (sesuatu yang menyakiti Muhammad). Sungguh, mereka telah mengucapkan perkataan kekafiran, dan telah menjadi kafir setelah Islam, dan menginginkan apa yang mereka tidak mencapainya; dan mereka tidak mencela (Allah dan Rasul-Nya), sekiranya Allah dan Rasul-Nya telah melimpahkan karunia-Nya kepada mereka. Maka jika mereka bertobat, itu adalah lebih baik bagi mereka, dan jika mereka berpaling, niscaya Allah akan mengazab mereka dengan azab yang pedih di dunia dan akhirat; dan mereka tidak mempunyai pelindung dan tidak (pula) penolong di bumi.","Mereka bersumpah kepada Tuhan, apa yang mereka katakan, dan mereka mengucapkan firman ketidakpercayaan itu, dan mereka tidak percaya setelah kedamaian mereka, nyanyian Tuhan dan utusan -Nya dari kasih karunia -Nya ۚ Jika mereka bertobat, Anda lebih baik bagi mereka ^ dan jika mereka mengambil alih, mereka akan disiksa oleh Tuhan, kepada Tuhan. Dan kemewahan ۚ dan apa yang mereka miliki di tanah wali",0.5879507,0.6032994,0.9856936
9,75,"Dan diantara mereka ada orang yang telah berikrar kepada Allah, ""Sesungguhnya jika Allah memberikan sebagian karunia-Nya kepada kami, pastilah kami akan bersedekah dan pastilah kami termasuk orang-orang yang saleh"".","Dan di antara mereka ada orang yang telah berjanji kepada Allah, ""Sesungguhnya jika Allah memberikan sebagian dari karunia-Nya kepada kami, niscaya kami akan bersedekah dan niscaya kami termasuk orang-orang yang saleh.""","۞ Dan beberapa dari mereka adalah yang terbaik dari Tuhan, ketika kita berasal dari rahmat -Nya, sehingga kita dapat percaya dan berasal dari orang -orang",0.48151657,0.4766925,0.82968694
9,76,"Maka setelah Allah memberikan kepada mereka sebagian dari karunia-Nya, mereka kikir dengan karunia itu, dan berpaling, dan mereka memanglah orang-orang yang selalu membelakangi (kebenaran).","Ketika Allah memberikan kepada mereka sebagian dari karunia-Nya, mereka menjadi kikir dan berpaling, dan selalu menentang (kebenaran).",Jadi ketika mereka memiliki rahmat mereka,0.61444134,0.5821297,0.83778286
9,77,"Maka Allah menimbulkan kemunafikan pada hati mereka sampai kepada waktu mereka menemui Allah, karena mereka telah memungkiri terhadap Allah apa yang telah mereka ikrarkan kepada-Nya dan juga karena mereka selalu berdusta.","Maka Allah menanamkan kemunafikan dalam hati mereka sampai pada waktu mereka menemui-Nya, karena mereka telah mengingkari janji yang telah mereka ikrarkan kepada-Nya dan (juga) karena mereka selalu berdusta.",Jadi mereka mengikuti mereka di hati mereka,0.61233217,0.5885895,0.8904554
9,78,"Tidakkah mereka tahu bahwasanya Allah mengetahui rahasia dan bisikan mereka, dan bahwasanya Allah amat mengetahui segala yang gaib?","Tidakkah mereka mengetahui bahwa Allah mengetahui rahasia dan bisikan mereka, dan bahwa Allah mengetahui segala yang gaib?","Apakah mereka tidak tahu bahwa Tuhan tahu rahasia dan keberhasilan mereka, dan bahwa Tuhan tidak ada",0.72283375,0.72592986,0.98929626
9,79,"(Orang-orang munafik itu), yaitu orang-orang yang mencela orang-orang mukmin yang memberi sedekah dengan sukarela dan (mencela) orang-orang yang tidak memperoleh (untuk disedekahkan) selain sekadar kesanggupannya, maka orang-orang munafik itu menghina mereka.  Allah akan membalas penghinaan mereka itu, dan untuk mereka azab yang pedih.","(Orang munafik) yaitu mereka yang mencela orang-orang beriman yang memberikan sedekah dengan sukarela dan yang (mencela) orang-orang yang hanya punya (untuk disedekahkan) sekedar kesanggupannya, maka orang-orang munafik itu menghina mereka. Allah akan membalas penghinaan mereka, dan mereka akan mendapat azab yang pedih.","Mereka yang berafiliasi dengan mereka yang percaya pada orang percaya dan mereka yang tidak ditemukan kecuali untuk mereka, sehingga mereka akan dibuat dari mereka dari mereka dan mereka memiliki siksaan yang menyakitkan",0.52075106,0.5199314,0.9797814
9,80,"Kamu memohonkan ampun bagi mereka atau tidak kamu mohonkan ampun bagi mereka (adalah sama saja).  Kendatipun kamu memohonkan ampun bagi mereka tujuh puluh kali, namun Allah sekali-kali tidak akan memberi ampun kepada mereka.  Yang demikian itu adalah karena mereka kafir kepada Allah dan rasul-Nya.  Dan Allah tidak memberi petunjuk kepada kaum yang fasik.","(Sama saja) engkau (Muhammad) memohonkan ampunan bagi mereka atau tidak memohonkan ampunan bagi mereka. Walaupun engkau memohonkan ampunan bagi mereka tujuh puluh kali, Allah tidak akan memberi ampunan kepada mereka. Yang demikian itu, karena mereka ingkar (kafir) kepada Allah dan Rasul-Nya. Dan Allah tidak memberi petunjuk kepada orang-orang yang fasik.","Perlakukan mereka atau jangan mencari pengampunan bagi mereka, jika Anda mencari pengampunan bagi mereka, tujuh puluh kali, maka Tuhan tidak akan diampuni untuk mereka. Dan Tuhan tidak membimbing orang -orang orang",0.5620841,0.7100367,0.78699785
9,81,"Orang-orang yang ditinggalkan (tidak ikut perang) itu, merasa gembira dengan tinggalnya mereka di belakang Rasulullah, dan mereka tidak suka berjihad dengan harta dan jiwa mereka pada jalan Allah dan mereka berkata, ""Janganlah kamu berangkat (pergi berperang) dalam panas terik ini"".  Katakanlah, ""Api neraka jahanam itu lebih sangat panas(nya)"", jika mereka mengetahui.","Orang-orang yang ditinggalkan (tidak ikut berperang), merasa gembira duduk-duduk diam sepeninggal Rasulullah. Mereka tidak suka berjihad dengan harta dan jiwa mereka di jalan Allah dan mereka berkata, ""Janganlah kamu berangkat (pergi berperang) dalam panas terik ini."" Katakanlah (Muhammad), ""Api neraka Jahanam lebih panas,"" jika mereka mengetahui.","Mereka bersukacita di kursi mereka, keberhasilan utusan Tuhan, dan kelimpahannya, Anda menyelamatkan saya di laut ۗ mengatakan api neraka lebih bebas.",0.44413692,0.4744364,0.93492544
